Date,Close,Open,High,Volume,Low,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,hist_adj,Signal,Entry/Exit,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Period Returns,Portfolio Cumulative Returns,value
2021-04-16 13:00:00+00:00,60692.953125,60879.9609375,61314.84375,2826108928,60646.0859375,-592.1546922183843,-190.63557218521612,-401.5191200331682,18.70471067955077,1.0,0.0,1.0,0.0,60692.953125,39059.05859375,99752.01171875,-0.001831229075269336,-0.0024798828124998895,0.0
2021-04-16 14:00:00+00:00,61546.32421875,60728.45703125,61648.5234375,1873043456,60717.0859375,-540.0162043465389,-110.79766745069651,-429.21853689584236,79.83790473451961,1.0,0.0,1.0,0.0,61546.32421875,39059.05859375,100605.3828125,0.00855492615182607,0.006053828124999994,0.0
2021-04-16 15:00:00+00:00,61837.87890625,61534.94921875,61875.328125,2625544192,61355.87109375,-469.7550071039732,-32.42917616650465,-437.32583093746854,78.36849128419186,1.0,0.0,1.0,0.0,61837.87890625,39059.05859375,100896.9375,0.0028980028637570765,0.008969374999999946,0.0
2021-04-16 16:00:00+00:00,61805.703125,61795.51171875,61945.52734375,2302844928,61475.35546875,-411.9204561207225,20.324299853396838,-432.24475597411936,52.753476019901484,1.0,0.0,1.0,0.0,61805.703125,39059.05859375,100864.76171875,-0.0003188975012249351,0.008647617187500067,0.0
2021-04-16 17:00:00+00:00,61814.125,61847.98828125,61989.74609375,598605824,61774.54296875,-361.24240528061637,56.80188055480244,-418.0442858354188,36.4775807014056,1.0,0.0,1.0,0.0,61814.125,39059.05859375,100873.18359375,8.349670248053442e-05,0.008731835937500154,0.0
2021-04-16 18:00:00+00:00,61943.7265625,61744.76953125,61943.7265625,901988352,61380.421875,-307.0820709440013,88.76977191313404,-395.85184285713535,31.9678913583316,1.0,0.0,1.0,0.0,61943.7265625,39059.05859375,101002.78515625,0.0012847969884834942,0.010027851562500079,0.0
2021-04-16 19:00:00+00:00,61898.65625,61950.75390625,61995.0078125,0,61615.9921875,-264.7446023504235,104.8857924053695,-369.630394755793,16.116020492235464,1.0,0.0,1.0,0.0,61898.65625,39059.05859375,100957.71484375,-0.00044622841271435565,0.009577148437500016,0.0
2021-04-16 20:00:00+00:00,62058.10546875,61880.03125,62147.20703125,0,61854.265625,-215.83759267055575,123.0342416681898,-338.87183433874554,18.148449262820293,1.0,0.0,1.0,0.0,62058.10546875,39059.05859375,101117.1640625,0.0015793663614194209,0.011171640624999979,0.0
2021-04-16 21:00:00+00:00,61940.640625,62061.8671875,62250.515625,0,61940.640625,-184.4308621644377,123.55277773944624,-307.98363990388395,0.5185360712564488,1.0,0.0,1.0,0.0,61940.640625,39059.05859375,100999.69921875,-0.0011616706702474167,0.009996992187500053,0.0
2021-04-16 22:00:00+00:00,61726.99609375,61902.8828125,62064.98046875,13459456,61726.99609375,-174.76554175748606,106.57447851711834,-281.3400202746044,-16.978299222327905,0.0,-1.0,0.0,-1.0,0.0,100786.0546875,100786.0546875,-0.0021152986880413893,0.007860546875000152,-61726.99609375
2021-04-17 00:00:00+00:00,61656.59765625,61529.921875,61818.359375,47906816,61341.3046875,-170.81719694568892,88.4182586631324,-259.2354556088213,-18.15621985398593,0.0,0.0,0.0,0.0,0.0,100786.0546875,100786.0546875,0.0,0.007860546875000152,0.0
2021-04-17 01:00:00+00:00,61981.89453125,61614.53125,62124.2890625,0,61614.53125,-139.82752141568926,95.52634735450565,-235.3538687701949,7.10808869137324,1.0,1.0,1.0,1.0,61981.89453125,38804.16015625,100786.0546875,0.0,0.007860546875000152,61981.89453125
2021-04-17 02:00:00+00:00,62205.984375,61975.85546875,62322.23046875,0,61975.85546875,-96.07827218090097,111.42047727143515,-207.4987494523361,15.8941299169295,1.0,0.0,1.0,0.0,62205.984375,38804.16015625,101010.14453125,0.0022234211314731134,0.010101445312500124,0.0
2021-04-17 03:00:00+00:00,62473.82421875,62217.3671875,62572.17578125,0,62150.8125,-39.340744393753994,134.5264040468657,-173.8671484406197,23.10592677543056,1.0,0.0,1.0,0.0,62473.82421875,38804.16015625,101277.984375,0.0026516133106524453,0.012779843749999964,0.0
2021-04-17 04:00:00+00:00,62282.4921875,62452.328125,62531.21875,0,62216.296875,-9.702891846631246,131.33140527519078,-141.03429712182202,-3.194998771674932,0.0,-1.0,0.0,-1.0,0.0,101086.65234375,101086.65234375,-0.0018891769265624303,0.010866523437500053,-62282.4921875
2021-04-17 05:00:00+00:00,62168.60546875,62261.08984375,62317.640625,0,62028.44921875,4.54324175122747,116.4620310984396,-111.91878934721213,-14.86937417675118,0.0,0.0,0.0,0.0,0.0,101086.65234375,101086.65234375,0.0,0.010866523437500053,0.0
2021-04-17 06:00:00+00:00,62075.97265625,62182.87890625,62182.87890625,0,61944.0390625,8.263455490268825,96.14579586998477,-87.88234037971594,-20.31623522845483,0.0,0.0,0.0,0.0,0.0,101086.65234375,101086.65234375,0.0,0.010866523437500053,0.0
2021-04-17 07:00:00+00:00,62174.67578125,62078.765625,62369.4375,0,62051.05859375,18.957735992480593,85.47206109775723,-66.51432510527664,-10.673734772227533,0.0,0.0,0.0,0.0,0.0,101086.65234375,101086.65234375,0.0,0.010866523437500053,0.0
2021-04-17 08:00:00+00:00,62396.23046875,62176.23046875,62410.6328125,0,62176.23046875,44.79428141738026,89.04688521812552,-44.25260380074526,3.574824120368291,1.0,1.0,1.0,1.0,62396.23046875,38690.421875,101086.65234375,0.0,0.010866523437500053,62396.23046875
2021-04-17 09:00:00+00:00,61784.97265625,62447.1796875,62465.078125,0,61615.5,15.764805964900006,48.013927812516215,-32.24912184761621,-41.03295740560931,0.0,-1.0,0.0,-1.0,0.0,100475.39453125,100475.39453125,-0.0060468696739643946,0.004753945312500063,-61784.97265625
2021-04-17 10:00:00+00:00,61473.34765625,61778.796875,61999.06640625,0,61466.7421875,-32.017715326539474,0.18512521686138683,-32.20284054340086,-47.82880259565483,0.0,0.0,0.0,0.0,0.0,100475.39453125,100475.39453125,0.0,0.004753945312500063,0.0
2021-04-17 11:00:00+00:00,61132.78125,61500.34375,61555.734375,0,60957.2890625,-96.25697991012566,-51.24331149337984,-45.01366841674582,-51.42843671024123,0.0,0.0,0.0,0.0,0.0,100475.39453125,100475.39453125,0.0,0.004753945312500063,0.0
2021-04-17 12:00:00+00:00,61205.6796875,61116.30859375,61220.1953125,0,60799.83984375,-139.67468244814518,-75.72881122511947,-63.9458712230257,-24.48549973173963,0.0,0.0,0.0,0.0,0.0,100475.39453125,100475.39453125,0.0,0.004753945312500063,0.0
2021-04-17 13:00:00+00:00,61159.13671875,61203.30859375,61304.40234375,0,60654.56640625,-175.81249610388477,-89.49329990468725,-86.31919619919752,-13.764488679567776,0.0,0.0,0.0,0.0,0.0,100475.39453125,100475.39453125,0.0,0.004753945312500063,0.0
2021-04-17 14:00:00+00:00,60950.22265625,61187.9375,61348.640625,0,60881.5859375,-218.7875460210198,-105.97467985745783,-112.81286616356198,-16.48137995277058,0.0,0.0,0.0,0.0,0.0,100475.39453125,100475.39453125,0.0,0.004753945312500063,0.0
2021-04-17 15:00:00+00:00,60709.015625,60889.3359375,60889.703125,0,60470.984375,-269.2057380954502,-125.1142975455106,-144.09144054993962,-19.139617688052766,0.0,0.0,0.0,0.0,0.0,100475.39453125,100475.39453125,0.0,0.004753945312500063,0.0
2021-04-17 16:00:00+00:00,60944.2890625,60722.5625,61166.7265625,0,60472.15234375,-286.8710475486878,-114.22368559899851,-172.64736194968927,10.890611946512081,1.0,1.0,1.0,1.0,60944.2890625,39531.10546875,100475.39453125,0.0,0.004753945312500063,60944.2890625
2021-04-17 17:00:00+00:00,60447.01171875,60929.90625,61123.77734375,0,60434.98046875,-337.1110519203212,-131.5709519765055,-205.54009994381568,-17.347266377506998,0.0,-1.0,0.0,-1.0,0.0,99978.1171875,99978.1171875,-0.00494924499744398,-0.00021882812499995907,-60447.01171875
2021-04-17 18:00:00+00:00,60972.38671875,60373.65625,61040.51953125,836673536,60361.3515625,-330.72090090755955,-100.14464077099507,-230.57626013656449,31.426311205510444,1.0,1.0,1.0,1.0,60972.38671875,39005.73046875,99978.1171875,0.0,-0.00021882812499995907,60972.38671875
2021-04-17 19:00:00+00:00,61409.37109375,60991.734375,61424.8828125,405880832,60991.734375,-287.0863207590155,-45.20804849796082,-241.8782722610547,54.93659227303425,1.0,0.0,1.0,0.0,61409.37109375,39005.73046875,100415.1015625,0.004370800204013481,0.004151015625000198,0.0
2021-04-17 20:00:00+00:00,61390.9296875,61386.9453125,61463.1171875,0,61250.8359375,-251.09915423797065,-7.376705581532775,-243.72244865643788,37.83134291642804,1.0,0.0,1.0,0.0,61390.9296875,39005.73046875,100396.66015625,-0.00018365172133516516,0.003966601562500172,0.0
2021-04-17 21:00:00+00:00,61334.52734375,61401.96484375,61530.28515625,0,61214.46875,-224.5418841945575,15.344451569504315,-239.8863357640618,22.72115715103709,1.0,0.0,1.0,0.0,61334.52734375,39005.73046875,100340.2578125,-0.0005617950204939159,0.003402578125000222,0.0
2021-04-17 22:00:00+00:00,61301.578125,61328.8359375,61428.2421875,0,61001.37890625,-203.804452075703,28.865506950687063,-232.66995902639007,13.521055381182748,1.0,0.0,1.0,0.0,61301.578125,39005.73046875,100307.30859375,-0.000328374866362946,0.0030730859375001085,0.0
2021-04-18 00:00:00+00:00,60285.296875,60701.88671875,61057.45703125,0,60243.80859375,-266.3054872865614,-26.908422608137045,-239.39706467842436,-55.77392955882411,0.0,-1.0,0.0,-1.0,0.0,99291.02734375,99291.02734375,-0.010131676985931204,-0.007089726562499843,-60285.296875
2021-04-18 01:00:00+00:00,60010.0,60222.90234375,60483.5234375,722960384,59905.1015625,-334.19971872200404,-75.84212323486372,-258.3575954871403,-48.933700626726676,0.0,0.0,0.0,0.0,0.0,99291.02734375,99291.02734375,0.0,-0.007089726562499843,0.0
2021-04-18 02:00:00+00:00,59637.8984375,60024.51171875,60211.25390625,211218432,59450.09375,-413.2679766133442,-123.9283049009631,-289.3396717123811,-48.08618166609938,0.0,0.0,0.0,0.0,0.0,99291.02734375,99291.02734375,0.0,-0.007089726562499843,0.0
2021-04-18 03:00:00+00:00,55438.3359375,59639.15625,59777.62109375,6675181568,52829.53515625,-805.5142700995784,-412.9396787097578,-392.5745913898206,-289.0113738087947,0.0,0.0,0.0,0.0,0.0,99291.02734375,99291.02734375,0.0,-0.007089726562499843,0.0
2021-04-18 04:00:00+00:00,55850.33203125,56003.515625,56946.26953125,6900088832,55144.46484375,-1070.784307146052,-542.5677726049851,-528.216534541067,-129.62809389522727,0.0,0.0,0.0,0.0,0.0,99291.02734375,99291.02734375,0.0,-0.007089726562499843,0.0
2021-04-18 05:00:00+00:00,56848.1484375,55999.30078125,56948.69921875,4176248832,55999.30078125,-1186.8163971295216,-526.8798900707637,-659.9365070587579,15.68788253422133,1.0,1.0,1.0,1.0,56848.1484375,42442.87890625,99291.02734375,0.0,-0.007089726562499843,56848.1484375
2021-04-18 06:00:00+00:00,56922.49609375,56807.8046875,57581.140625,2263400448,56685.01171875,-1258.2688893857412,-478.66590586158657,-779.6029835241546,48.21398420917717,1.0,0.0,1.0,0.0,56922.49609375,42442.87890625,99365.375,0.0007487852451419919,-0.006346249999999887,0.0
2021-04-18 07:00:00+00:00,57643.61328125,56973.20703125,57883.609375,2743377920,56973.20703125,-1242.3859223285326,-370.2263510435024,-872.1595712850302,108.43955481808416,1.0,0.0,1.0,0.0,57643.61328125,42442.87890625,100086.4921875,0.007257228058566767,0.0008649218750000909,0.0
2021-04-18 08:00:00+00:00,55048.76953125,57588.4375,57911.55078125,0,55013.76953125,-1422.7798407614464,-440.4962155811329,-982.2836251803135,-70.2698645376305,0.0,-1.0,0.0,-1.0,0.0,97491.6484375,97491.6484375,-0.025926013523771774,-0.025083515624999886,-55048.76953125
2021-04-18 09:00:00+00:00,55031.76953125,55006.67578125,55245.81640625,1261633536,54266.359375,-1549.2562174167251,-453.5780737891291,-1095.678143627596,-13.08185820799622,0.0,0.0,0.0,0.0,0.0,97491.6484375,97491.6484375,0.0,-0.025083515624999886,0.0
2021-04-18 10:00:00+00:00,54684.0234375,54971.33203125,55337.734375,833830912,54658.640625,-1658.4324833299324,-450.20347176186897,-1208.2290115680635,3.3746020272601527,1.0,1.0,1.0,1.0,54684.0234375,42807.625,97491.6484375,0.0,-0.025083515624999886,54684.0234375
2021-04-18 11:00:00+00:00,53354.734375,54690.19140625,55030.49609375,0,53238.33203125,-1831.110081457613,-498.3048559116396,-1332.8052255459734,-48.10138414977064,0.0,-1.0,0.0,-1.0,0.0,96162.359375,96162.359375,-0.013634901899850282,-0.03837640624999994,-53354.734375
2021-04-18 12:00:00+00:00,54874.1875,53339.5625,54874.1875,3719503872,53339.5625,-1824.3215106863208,-393.2130281122777,-1431.1084825740431,105.09182779936191,1.0,1.0,1.0,1.0,54874.1875,41288.171875,96162.359375,0.0,-0.03837640624999994,54874.1875
2021-04-18 13:00:00+00:00,55148.0546875,54936.546875,55308.26171875,614096896,54716.69140625,-1776.3658860286305,-276.20592276366983,-1500.1599632649607,117.00710534860787,1.0,0.0,1.0,0.0,55148.0546875,41288.171875,96436.2265625,0.0028479665981573365,-0.03563773437499995,0.0
2021-04-18 14:00:00+00:00,55114.09765625,55197.62109375,55744.5859375,366166016,55084.55859375,-1721.2591525529133,-176.87935143036202,-1544.3798011225513,99.32657133330781,1.0,0.0,1.0,0.0,55114.09765625,41288.171875,96402.26953125,-0.00035211903721665827,-0.035977304687499934,0.0
2021-04-18 15:00:00+00:00,55480.23828125,55158.1015625,55481.6328125,487170048,54830.421875,-1629.2610733049514,-67.90501774592008,-1561.3560555590313,108.97433368444194,1.0,0.0,1.0,0.0,55480.23828125,41288.171875,96768.41015625,0.0037980498465475243,-0.032315898437499935,0.0
2021-04-18 16:00:00+00:00,55384.26171875,55471.59375,55944.51953125,188055552,55356.34765625,-1546.2719783294233,12.06726178368649,-1558.3392401131098,79.97227952960657,1.0,0.0,1.0,0.0,55384.26171875,41288.171875,96672.43359375,-0.0009918170851936914,-0.03327566406249993,0.0
2021-04-18 17:00:00+00:00,55191.578125,55415.75,55614.8046875,0,54935.90234375,-1479.001470048548,63.47021605164946,-1542.4716861001975,51.40295426796297,1.0,0.0,1.0,0.0,55191.578125,41288.171875,96479.75,-0.0019931596483825365,-0.035202499999999914,0.0
2021-04-18 18:00:00+00:00,55556.3125,55154.28515625,55673.4453125,93732864,55035.0234375,-1380.3463186028675,129.70029399786426,-1510.0466126007318,66.2300779462148,1.0,0.0,1.0,0.0,55556.3125,41288.171875,96844.484375,0.003780424130452209,-0.03155515624999994,0.0
2021-04-18 19:00:00+00:00,55658.33203125,55515.5234375,55815.86328125,125616128,55376.046875,-1279.1836439676117,184.69037490649612,-1463.8740188741078,54.99008090863185,1.0,0.0,1.0,0.0,55658.33203125,41288.171875,96946.50390625,0.001053436671261121,-0.030534960937499966,0.0
2021-04-18 20:00:00+00:00,56213.65234375,55735.1484375,56309.37890625,1131266048,55735.1484375,-1141.0484905471967,258.260422661529,-1399.3089132087257,73.57004775503287,1.0,0.0,1.0,0.0,56213.65234375,41288.171875,97501.82421875,0.00572811076340618,-0.024981757812500116,0.0
2021-04-18 21:00:00+00:00,56323.83203125,56188.55859375,56361.328125,404455424,55646.26171875,-1011.0302785733948,310.62290770826485,-1321.6531862816596,52.362485046735856,1.0,0.0,1.0,0.0,56323.83203125,41288.171875,97612.00390625,0.0011300269341916191,-0.02387996093750011,0.0
2021-04-18 22:00:00+00:00,56540.1640625,56315.6953125,56692.50390625,1170964480,56088.125,-880.385189450637,353.01439746481833,-1233.3995869154553,42.39148975655348,1.0,0.0,1.0,0.0,56540.1640625,41288.171875,97828.3359375,0.002216244135893053,-0.021716640625000116,0.0
2021-04-19 00:00:00+00:00,56835.97265625,56191.5859375,56835.97265625,640270336,55761.4765625,-744.3977795031678,391.20144592983,-1135.5992254329979,38.187048465011685,1.0,0.0,1.0,0.0,56835.97265625,41288.171875,98124.14453125,0.00302375166576474,-0.018758554687499984,0.0
2021-04-19 01:00:00+00:00,56828.671875,56805.02734375,57063.671875,0,56741.44921875,-629.9541698776302,404.51604444429427,-1034.4702143219245,13.314598514464251,1.0,0.0,1.0,0.0,56828.671875,41288.171875,98116.84375,-7.440351490328734e-05,-0.018831562500000065,0.0
2021-04-19 02:00:00+00:00,56968.72265625,56807.85546875,57164.20703125,0,56585.97265625,-521.9392661695529,410.0247585218974,-931.9640246914503,5.508714077603145,1.0,0.0,1.0,0.0,56968.72265625,41288.171875,98256.89453125,0.001427387754205034,-0.017431054687500058,0.0
2021-04-19 03:00:00+00:00,57081.265625,56909.1328125,57264.0703125,0,56772.11328125,-422.38639235359733,407.6621058702824,-830.0484982238797,-2.362652651615008,0.0,-1.0,0.0,-1.0,0.0,98369.4375,98369.4375,0.001145395132696736,-0.0163056250000001,-57081.265625
2021-04-19 04:00:00+00:00,56964.703125,57071.98828125,57174.1640625,0,56761.61328125,-348.8740394510387,384.9395670182729,-733.8136064693116,-22.722538852009507,0.0,0.0,0.0,0.0,0.0,98369.4375,98369.4375,0.0,-0.0163056250000001,0.0
2021-04-19 05:00:00+00:00,56550.00390625,56977.6875,56979.54296875,0,56475.3671875,-320.38453779574047,330.7432549388569,-651.1277927345974,-54.196312079415975,0.0,0.0,0.0,0.0,0.0,98369.4375,98369.4375,0.0,-0.0163056250000001,0.0
2021-04-19 06:00:00+00:00,57326.81640625,56547.36328125,57326.81640625,0,56547.36328125,-232.44464860374137,334.9465153046848,-567.3911639084262,4.203260365827873,1.0,1.0,1.0,1.0,57326.81640625,41042.62109375,98369.4375,0.0,-0.0163056250000001,57326.81640625
2021-04-19 07:00:00+00:00,57376.20703125,57269.86328125,57444.64453125,0,57089.015625,-156.95694027834543,328.3473789040646,-485.30431918241004,-6.599136400620182,0.0,-1.0,0.0,-1.0,0.0,98418.828125,98418.828125,0.0005020931933255035,-0.01581171874999998,-57376.20703125
2021-04-19 08:00:00+00:00,56883.48046875,57361.42578125,57520.0546875,0,56846.58984375,-135.33128842479346,279.9784246060933,-415.30971303088677,-48.3689542979713,0.0,0.0,0.0,0.0,0.0,98418.828125,98418.828125,0.0,-0.01581171874999998,0.0
2021-04-19 09:00:00+00:00,56762.55859375,56824.95703125,57100.70703125,0,56633.7421875,-126.49206644922378,231.05411726533038,-357.54618371455416,-48.92430734076294,0.0,0.0,0.0,0.0,0.0,98418.828125,98418.828125,0.0,-0.01581171874999998,0.0
2021-04-19 10:00:00+00:00,56446.95703125,56745.5390625,56763.89453125,0,56207.71875,-143.30143807578133,171.39579651101826,-314.6972345867996,-59.658320754312115,0.0,0.0,0.0,0.0,0.0,98418.828125,98418.828125,0.0,-0.01581171874999998,0.0
2021-04-19 11:00:00+00:00,57159.55859375,56533.91796875,57403.66015625,0,56517.0859375,-97.99240016979456,173.36386753360404,-271.3562677033986,1.9680710225857752,1.0,1.0,1.0,1.0,57159.55859375,41259.26953125,98418.828125,0.0,-0.01581171874999998,57159.55859375
2021-04-19 12:00:00+00:00,56578.19921875,57126.9453125,57143.98828125,0,56578.19921875,-107.75339012755285,130.8823020606766,-238.63569218822946,-42.48156547292743,0.0,-1.0,0.0,-1.0,0.0,97837.46875,97837.46875,-0.00590699346939616,-0.021625312499999993,-56578.19921875
2021-04-19 13:00:00+00:00,56743.86328125,56561.19921875,56743.86328125,0,56108.7265625,-100.95756371124298,110.14250278158917,-211.10006649283216,-20.739799279087435,0.0,0.0,0.0,0.0,0.0,97837.46875,97837.46875,0.0,-0.021625312499999993,0.0
2021-04-19 14:00:00+00:00,55494.93359375,56689.2578125,56689.2578125,113487872,55248.19921875,-194.11240339976212,13.59013047445606,-207.70253387421818,-96.55237230713311,0.0,0.0,0.0,0.0,0.0,97837.46875,97837.46875,0.0,-0.021625312499999993,0.0
2021-04-19 15:00:00+00:00,54678.66015625,55500.49609375,55500.49609375,1415139328,54368.59375,-330.0006870201105,-97.83852251671385,-232.16216450339664,-111.42865299116991,0.0,0.0,0.0,0.0,0.0,97837.46875,97837.46875,0.0,-0.021625312499999993,0.0
2021-04-19 16:00:00+00:00,54853.9296875,54633.59765625,55413.640625,636743680,54522.3046875,-418.72355987628544,-149.24911629831104,-269.4744435779744,-51.410593781597186,0.0,0.0,0.0,0.0,0.0,97837.46875,97837.46875,0.0,-0.021625312499999993,0.0
2021-04-19 17:00:00+00:00,55414.30859375,54864.73046875,55455.62890625,1016709120,54693.1953125,-438.76141292740795,-135.42957547954683,-303.3318374478611,13.81954081876421,1.0,1.0,1.0,1.0,55414.30859375,42423.16015625,97837.46875,0.0,-0.021625312499999993,55414.30859375
2021-04-19 18:00:00+00:00,55653.99609375,55403.24609375,55842.5703125,405532672,55361.68359375,-430.3400851135739,-101.60659813257018,-328.7334869810037,33.82297734697664,1.0,0.0,1.0,0.0,55653.99609375,42423.16015625,98077.15625,0.0024498538551980253,-0.019228437499999917,0.0
2021-04-19 19:00:00+00:00,55975.6875,55670.07421875,56068.89453125,293187584,55468.3125,-393.17602567124413,-51.554030952192306,-341.6219947190518,50.05256718037788,1.0,0.0,1.0,0.0,55975.6875,42423.16015625,98398.84765625,0.003279983010824772,-0.016011523437499897,0.0
2021-04-19 20:00:00+00:00,56158.70703125,55973.86328125,56399.40234375,18169856,55818.8984375,-344.9783979666099,-2.685122598046462,-342.29327536856346,48.868908354145844,1.0,0.0,1.0,0.0,56158.70703125,42423.16015625,98581.8671875,0.001859976367704741,-0.014181328124999837,0.0
2021-04-19 21:00:00+00:00,56297.9375,56181.58984375,56574.90234375,0,55784.1484375,-292.1786420246135,40.09170667515997,-332.2703486997735,42.77682927320643,1.0,0.0,1.0,0.0,56297.9375,42423.16015625,98721.09765625,0.0014123334515989683,-0.01278902343749988,0.0
2021-04-19 22:00:00+00:00,56203.74609375,56296.30859375,56339.3515625,0,55898.19140625,-254.99548510966997,61.81989087208285,-316.8153759817528,21.728184196922882,1.0,0.0,1.0,0.0,56203.74609375,42423.16015625,98626.90625,-0.0009541162779407308,-0.013730937499999873,0.0
2021-04-20 00:00:00+00:00,54492.19921875,55681.79296875,55724.98046875,0,54455.80078125,-359.49110450554144,-34.1405828190309,-325.35052168651055,-95.96047369111375,0.0,-1.0,0.0,-1.0,0.0,96915.359375,96915.359375,-0.01735375203457723,-0.03084640624999979,-54492.19921875
2021-04-20 01:00:00+00:00,54833.10546875,54631.375,55148.2109375,709345280,54546.5078125,-410.06932648799557,-67.775043841188,-342.2942826468076,-33.6344610221571,0.0,0.0,0.0,0.0,0.0,96915.359375,96915.359375,0.0,-0.03084640624999979,0.0
2021-04-20 02:00:00+00:00,54238.0390625,54813.0546875,54833.09765625,28585984,54062.1328125,-492.4926686937615,-120.15870883756315,-372.33395985619836,-52.38366499637516,0.0,0.0,0.0,0.0,0.0,96915.359375,96915.359375,0.0,-0.03084640624999979,0.0
2021-04-20 03:00:00+00:00,54803.22265625,54300.25390625,54883.16796875,0,54300.25390625,-506.3710385137383,-107.22966292603195,-399.14137558770636,12.929045911531205,1.0,1.0,1.0,1.0,54803.22265625,42112.13671875,96915.359375,0.0,-0.03084640624999979,54803.22265625
2021-04-20 04:00:00+00:00,55277.890625,54803.87109375,55353.3203125,12925222912,54699.58984375,-473.60854398792435,-59.57373472017434,-414.03480926775,47.655928205857606,1.0,0.0,1.0,0.0,55277.890625,42112.13671875,97390.02734375,0.004897757917951218,-0.026099726562499814,0.0
2021-04-20 05:00:00+00:00,54926.76953125,55282.265625,55403.390625,0,54824.67578125,-470.5523344564426,-45.21402015095407,-425.33831430548855,14.359714569220273,1.0,0.0,1.0,0.0,54926.76953125,42112.13671875,97038.90625,-0.0036053085036178434,-0.029610937499999768,0.0
2021-04-20 06:00:00+00:00,53672.81640625,54961.77734375,55158.55859375,0,53634.45703125,-562.8258972513504,-109.99006635668945,-452.83583089466094,-64.77604620573538,0.0,-1.0,0.0,-1.0,0.0,95784.953125,95784.953125,-0.012922168782173338,-0.042150468749999725,-53672.81640625
2021-04-20 07:00:00+00:00,54228.4375,53815.28515625,54302.6640625,1512980480,53448.046875,-584.3829786034839,-105.23771816705835,-479.1452604364256,4.752348189631107,1.0,1.0,1.0,1.0,54228.4375,41556.515625,95784.953125,0.0,-0.042150468749999725,54228.4375
2021-04-20 08:00:00+00:00,55167.00390625,54409.421875,55294.25390625,1170698240,54290.71875,-519.7414004907332,-32.47691204344608,-487.26448844728714,72.76080612361227,1.0,0.0,1.0,0.0,55167.00390625,41556.515625,96723.51953125,0.009798683150423093,-0.03276480468749965,0.0
2021-04-20 09:00:00+00:00,54937.8828125,55230.5390625,55376.69140625,0,54876.3203125,-481.450776678852,4.650969414748147,-486.1017460936001,37.127881458194224,1.0,0.0,1.0,0.0,54937.8828125,41556.515625,96494.3984375,-0.002368825026843435,-0.035056015624999715,0.0
